scheme_code,scheme_name,isin,gf_nav,gf_nav_date
102528,ICICI Prudential MidCap Fund - Growth,INF109K01AN2,104.18,31-Jan-2018
102529,ICICI Prudential MidCap Fund - IDCW,INF109K01EH6,27.56,31-Jan-2018
120599,ICICI Prudential Multicap Fund - Direct Plan -  Growth,INF109K014O9,298.18,31-Jan-2018
120598,ICICI Prudential Multicap Fund - Direct Plan -  IDCW,INF109K012O3,32.62,31-Jan-2018
101228,ICICI Prudential Multicap Fund - Growth,INF109K01613,285.75,31-Jan-2018
101706,ICICI Prudential Multicap Fund - IDCW,INF109K01FK7,24.63,31-Jan-2018
120413,Invesco India Multicap Fund - Direct Plan - Growth Option,INF205K01MS2,55.46,31-Jan-2018
120412,Invesco India Multicap Fund - Direct Plan - IDCW (Payout / Reinvestment),INF205K01MQ6,50.23,31-Jan-2018
107353,Invesco India Multicap Fund - Growth Option,INF205K01DN2,51.57,31-Jan-2018
107352,Invesco India Multicap Fund - IDCW (Payout / Reinvestment),INF205K01DO0,46.76,31-Jan-2018
119291,L&T Flexicap Fund-Direct Plan-Growth,INF917K01FC0,88.817,31-Jan-2018
119290,L&T Flexicap Fund-Direct Plan-IDCW,INF917K01FB2,38.208,31-Jan-2018
118043,L&T Flexicap Fund-Regular Plan-Growth,INF677K01031,85.822,31-Jan-2018
118044,L&T Flexicap Fund-Regular Plan-IDCW,INF677K01049,34.226,31-Jan-2018
141223,Mahindra Manulife Multi Cap Badhat Yojana - Direct Plan - IDCW,INF174V01366,11.3866,31-Jan-2018
141226,Mahindra Manulife Multi Cap Badhat Yojana - Direct Plan -Growth,INF174V01341,11.4152,31-Jan-2018
141224,Mahindra Manulife Multi Cap Badhat Yojana - Regular Plan - Growth,INF174V01317,11.1943,31-Jan-2018
141225,Mahindra Manulife Multi Cap Badhat Yojana - Regular Plan - IDCW,INF174V01333,11.1944,31-Jan-2018
118652,NIPPON INDIA MULTI CAP FUND - DIRECT Plan - IDCW Option,INF204K01XD4,44.5905,31-Jan-2018
118651,Nippon India Multi Cap Fund - Direct Plan Growth Plan - Bonus Option,INF204K01D55,103.0500,31-Jan-2018
118650,Nippon India Multi Cap Fund - Direct Plan Growth Plan - Growth Option,INF204K01XF9,103.0500,31-Jan-2018
101163,NIPPON INDIA MULTI CAP FUND - IDCW Option,INF204K01455,36.5402,31-Jan-2018
101162,Nippon India Multi Cap Fund-Growth Plan-Bonus Option,INF204K01471,99.1253,31-Jan-2018
101161,Nippon India Multi Cap Fund-Growth Plan-Growth Option,INF204K01489,99.1253,31-Jan-2018
119451,Principal Multi Cap Growth Fund - Direct Plan -Half Yearly Income Distribution CUM Capital Withdrawal Option,INF173K01FN7,47.24,31-Jan-2018
100966,Principal Multi Cap Growth Fund- Half Yearly Income Distribution CUM Capital Withdrawal Option,INF173K01957,37.72,31-Jan-2018
119452,Principal Multi Cap Growth Fund-Direct Plan - Growth Option,INF173K01FQ0,157.72,31-Jan-2018
100967,Principal Multi Cap Growth Fund-Growth Option,INF173K01940,152.54,31-Jan-2018
100631,quant Active Fund-GROWTH OPTION - Regular Plan,INF966L01234,180.4911,31-Jan-2018
120823,quant Active Fund-GROWTH OPTION-Direct Plan,INF966L01614,181.4442,31-Jan-2018
120822,quant Active Fund-IDCW Option - Direct Plan,INF966L01598,22.3789,31-Jan-2018
100630,quant Active Fund-IDCW Option - Regular Plan,INF966L01218,22.1531,31-Jan-2018
119573,Sundaram Multi Asset Fund Direct Dividend,INF903J01NO1,12.9091,31-Jan-2018
119572,Sundaram Multi Asset Fund Direct Growth,INF903J01NQ6,16.8880,31-Jan-2018
115242,Sundaram Multi Asset Fund Dividend Payout,INF903J01CL0,12.3762,31-Jan-2018
115241,Sundaram Multi Asset Fund Growth,INF903J01CK2,16.2614,31-Jan-2018
119528,Aditya Birla Sun Life Frontline Equity Fund - Growth - Direct Plan,INF209K01YY7,237.57,31-Jan-2018
119527,Aditya Birla Sun Life Frontline Equity Fund-DIRECT - IDCW,INF209K01YX9,53.00,31-Jan-2018
103174,Aditya Birla Sun Life Frontline Equity Fund-Growth,INF209K01BR9,226.60,31-Jan-2018
103173,Aditya Birla Sun Life Frontline Equity Fund-Regular - IDCW,INF209K01BO6,28.51,31-Jan-2018
120465,Axis Bluechip Fund - Direct Plan - Growth,INF846K01DP8,27.14,31-Jan-2018
120466,Axis Bluechip Fund - Direct Plan - IDCW,INF846K01DN3,18.19,31-Jan-2018
112277,Axis Bluechip Fund - Regular Plan - Growth,INF846K01164,25.64,31-Jan-2018
112278,Axis Bluechip Fund - Regular Plan - IDCW,INF846K01172,17.11,31-Jan-2018
112943,Baroda Large cap Fund - Plan A - Growth Option,INF955L01633,14.40,31-Jan-2018
112944,Baroda Large cap Fund - Plan A - IDCW Option,INF955L01617,13.26,31-Jan-2018
119367,Baroda Large cap Fund - Plan B (Direct) - Growth Option,INF955L01AJ4,14.92,31-Jan-2018
119366,Baroda Large cap Fund - Plan B (Direct) - IDCW Option,INF955L01AH8,13.76,31-Jan-2018
119893,BNP Paribas LARGE CAP Fund - Direct Plan - Growth Option,INF251K01HN7,92.6700,31-Jan-2018
119894,BNP Paribas LARGE CAP Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option,INF251K01HL1,19.8200,31-Jan-2018
113544,BNP PARIBAS LARGE CAP Fund-Growth Option,INF251K01894,87.9000,31-Jan-2018
113545,BNP PARIBAS LARGE CAP Fund-Income Distribution cum Capital Withdrawal Option,INF251K01910,18.6700,31-Jan-2018
118269,CANARA ROBECO BLUE CHIP EQUITY FUND - DIRECT PLAN - GROWTH OPTION,INF760K01FR2,24.4400,31-Jan-2018
118270,CANARA ROBECO BLUE CHIP EQUITY FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),INF760K01FP6,24.2500,31-Jan-2018
113221,CANARA ROBECO BLUE CHIP EQUITY FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,23.3400,31-Jan-2018
113222,CANARA ROBECO BLUE CHIP EQUITY FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),INF760K01AS1,16.8400,31-Jan-2018
119250,DSP Top 100 Equity Fund - Direct Plan - Growth,INF740K01PR3,213.442,31-Jan-2018
119249,DSP Top 100 Equity Fund - Direct Plan - IDCW,INF740K01PS1,24.070,31-Jan-2018
101635,DSP Top 100 Equity Fund - Regular Plan - Growth,INF740K01243,206.850,31-Jan-2018
101636,DSP Top 100 Equity Fund - Regular Plan - IDCW,INF740K01227,22.100,31-Jan-2018
118616,Edelweiss Large Cap Fund - Direct Plan - IDCW Option,INF754K01BT0,25.02,31-Jan-2018
118617,Edelweiss Large Cap Fund - Direct Plan-Growth option,INF754K01BW4,35.58,31-Jan-2018
111938,Edelweiss Large Cap Fund - Plan B - IDCW Option,INF754K01053,35.06,31-Jan-2018
111939,Edelweiss Large Cap Fund - Plan C - IDCW Option,INF754K01095,27.95,31-Jan-2018
111940,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,34.47,31-Jan-2018
111936,Edelweiss Large Cap Fund - Regular Plan - IDCW Option,INF754K01012,22.23,31-Jan-2018
111935,Edelweiss Large Cap Fund -Plan B - Growth option,INF754K01087,34.65,31-Jan-2018
111937,Edelweiss Large Cap Fund -Plan C - Growth option,INF754K01129,34.19,31-Jan-2018
118462,Franklin India BLUECHIP FUND - Direct - IDCW ,INF090I01FO5,44.8630,31-Jan-2018
100470,Franklin India BLUECHIP FUND - IDCW ,INF090I01155,42.3905,31-Jan-2018
118531,Franklin India Bluechip Fund- Direct - Growth,INF090I01FN7,497.5918,31-Jan-2018
100471,Franklin India Bluechip Fund-Growth,INF090I01171,476.7981,31-Jan-2018
119018,HDFC Top 100 Fund - Growth Option - Direct Plan,INF179K01YV8,498.0290,31-Jan-2018
102000,HDFC Top 100 Fund - Growth Option - Regular Plan,INF179K01BE2,481.8880,31-Jan-2018
119017,HDFC Top 100 Fund - IDCW Option - Direct Plan,INF179K01YT2,62.3970,31-Jan-2018
102001,HDFC Top 100 Fund - IDCW Option - Regular Plan,INF179K01BC6,59.9630,31-Jan-2018
101594,HSBC Large Cap Equity Fund - Growth,INF336L01016,211.3009,31-Jan-2018
120030,HSBC Large Cap Equity Fund - Growth Direct,INF336L01CM7,219.3831,31-Jan-2018
101593,HSBC Large cap Equity Fund - IDCW,INF336L01024,31.127,31-Jan-2018
120029,HSBC Large cap Equity Fund - IDCW Direct Plan,INF336L01CK1,32.7459,31-Jan-2018
120586,ICICI Prudential Bluechip Fund - Direct Plan - Growth,INF109K016L0,43.68,31-Jan-2018
120585,ICICI Prudential Bluechip Fund - Direct Plan - IDCW,INF109K014L5,33.64,31-Jan-2018
108466,ICICI Prudential Bluechip Fund - Growth,INF109K01BL4,41.77,31-Jan-2018
108465,ICICI Prudential Bluechip Fund - IDCW,INF109K01EP9,23.13,31-Jan-2018
108467,ICICI Prudential Bluechip Fund - Institutional Option - I - Growth,INF109K01BN0,45.53,31-Jan-2018
117311,IDBI India Top 100 Equity Fund Growth,INF397L01869,24.8000,31-Jan-2018
118344,IDBI India Top 100 Equity Fund Growth Direct,INF397L01BV2,25.9500,31-Jan-2018
117310,IDBI India Top 100 Equity Fund IDCW,INF397L01836,19.4700,31-Jan-2018
118448,IDBI India Top 100 Equity Fund IDCW Direct,INF397L01BW0,20.4800,31-Jan-2018
108799,IDFC Large Cap Fund - Regular Plan - Growth,INF194K01516,32.6722,31-Jan-2018
108800,IDFC Large Cap Fund - Regular Plan - IDCW,INF194K01490,16.2925,31-Jan-2018
118479,IDFC Large Cap Fund-Direct Plan-Growth ,INF194K01Z44,34.5182,31-Jan-2018
118478,IDFC Large Cap Fund-Direct Plan-IDCW,INF194K01Z51,19.6887,31-Jan-2018
119133,Indiabulls Blue Chip Fund - Direct Plan - Growth Option,INF666M01600,22.7,31-Jan-2018
116547,Indiabulls Blue Chip Fund - Regular Plan- Growth Option,INF666M01162,21.02,31-Jan-2018
119134,Indiabulls Bluechip Fund- Direct Plan- - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),INF666M01626,13.18,31-Jan-2018
140814,Indiabulls Bluechip Fund- Direct Plan- Half Yearly -Income Distribution cum capital withdrawal Option (Payout & Reinvestment),INF666M01CQ6,12.77,31-Jan-2018
140809,Indiabulls Bluechip Fund- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),INF666M01CM5,10.36,31-Jan-2018
140811,Indiabulls Bluechip Fund- Direct Plan- Quarterly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),INF666M01CO1,12.77,31-Jan-2018
116548,Indiabulls Bluechip Fund- Regular Plan- - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),INF666M01188,16.12,31-Jan-2018
140813,Indiabulls Bluechip Fund- Regular Plan- Half Yearly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),INF666M01CW4,12.6,31-Jan-2018
140810,Indiabulls Bluechip Fund- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),INF666M01CS2,12.68,31-Jan-2018
140812,Indiabulls Bluechip Fund- Regular Plan- Quarterly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),INF666M01CU8,12.56,31-Jan-2018
120392,Invesco India Largecap Fund - Direct Plan - Growth,INF205K01LB0,30.57,31-Jan-2018
120393,Invesco India Largecap Fund - Direct Plan - IDCW (Payout / Reinvestment),INF205K01KZ1,19.68,31-Jan-2018
112098,Invesco India Largecap Fund - Growth,INF205K01304,28.37,31-Jan-2018
112099,Invesco India Largecap Fund - IDCW (Payout / Reinvestment),INF205K01320,18.32,31-Jan-2018
134958,JM Large Cap Fund (Direct) - Annual IDCW,INF192K01JU4,29.1343,31-Jan-2018
120490,JM Large Cap Fund (Direct) - Growth Option,INF192K01BZ0,70.5094,31-Jan-2018
134957,JM Large Cap Fund (Direct) - Half Yearly IDCW ,INF192K01JR0,28.9286,31-Jan-2018
120489,JM Large Cap Fund (Direct) - IDCW,INF192K01BX5,28.3963,31-Jan-2018
134956,JM Large Cap Fund (Direct) - Monthly IDCW ,INF192K01JJ7,29.1346,31-Jan-2018
134960,JM Large Cap Fund (Direct) - Quarterly IDCW,INF192K01JN9,29.1361,31-Jan-2018
134961,JM Large Cap Fund (Regular) - Annual IDCW,INF192K01JS8,27.9246,31-Jan-2018
100219,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,66.7950,31-Jan-2018
134955,JM Large Cap Fund (Regular) - Half Yearly IDCW,INF192K01JP4,12.1173,31-Jan-2018
100218,JM Large Cap Fund (Regular) - IDCW ,INF192K01585,27.1895,31-Jan-2018
134959,JM Large Cap Fund (Regular) - Monthly IDCW,INF192K01JH1,22.3824,31-Jan-2018
134954,JM Large Cap Fund (Regular) - Quarterly IDCW,INF192K01JL3,19.1749,31-Jan-2018
114458,Kotak Bluechip Fund - Growth,INF174K01153,232.162,31-Jan-2018
120152,Kotak Bluechip Fund - Growth - Direct,INF174K01KW6,244.617,31-Jan-2018
120153,Kotak Bluechip Fund - Payout of Income Distribution cum capital withdrawal option - Direct,INF174K01KY2,41.588,31-Jan-2018
114457,Kotak Bluechip Fund - Payout of Income Distribution cumcapital withdrawal option,INF174K01179,38.832,31-Jan-2018
119308,L&T India Large Cap Fund - Direct Plan - Growth,INF917K01FQ0,27.776,31-Jan-2018
119314,L&T India Large Cap Fund - Direct Plan- IDCW,INF917K01FP2,19.145,31-Jan-2018
118069,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,26.821,31-Jan-2018
118070,L&T India Large Cap Fund - Regular Plan - IDCW,INF677K01163,17.958,31-Jan-2018
120267,LIC MF Large Cap Fund-Direct Plan-Growth,INF767K01EJ7,26.7892,31-Jan-2018
120268,LIC MF Large Cap Fund-Direct Plan-IDCW,INF767K01EI9,20.3284,31-Jan-2018
106871,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,25.6661,31-Jan-2018
100332,LIC MF Large Cap Fund-Regular Plan-IDCW,INF767K01097,18.0758,31-Jan-2018
118825,Mirae Asset Large Cap Fund - Direct Plan - Growth,INF769K01AX2,51.799,31-Jan-2018
107578,Mirae Asset Large Cap Fund - Growth Plan,INF769K01010,49.590,31-Jan-2018
118826,Mirae Asset Large Cap Fund Direct IDCW,INF769K01AY0,38.574,31-Jan-2018
107579,Mirae Asset Large Cap Fund Regular IDCW,INF769K01036,21.432,31-Jan-2018
135660,Navi Large Cap Equity Fund - Annual IDCW Payout,INF959L01CB9,19.8770,31-Jan-2018
135659,Navi Large Cap Equity Fund - Direct Plan Annual IDCW,INF959L01BV9,22.0461,31-Jan-2018
135658,Navi Large Cap Equity Fund - Direct Plan Half Yearly IDCW,INF959L01BT3,16.9334,31-Jan-2018
119149,Navi Large Cap Equity Fund - Direct Plan Normal IDCW Payout,INF959L01601,15.3326,31-Jan-2018
135656,Navi Large Cap Equity Fund - Direct Plan Quarterly IDCW,INF959L01BK2,16.4564,31-Jan-2018
115790,Navi Large Cap Equity Fund - Growth Option,INF959L01080,23.3252,31-Jan-2018
135657,Navi Large Cap Equity Fund - Half Yearly IDCW Payout,INF959L01BZ0,15.0091,31-Jan-2018
115788,Navi Large Cap Equity Fund - Normal IDCW Payout,INF959L01064,14.6933,31-Jan-2018
135661,Navi Large Cap Equity Fund - Quarterly IDCW,INF959L01BX5,16.6249,31-Jan-2018
119148,Navi Large Cap Equity Fund-Direct Plan-Growth Option,INF959L01593,24.8651,31-Jan-2018
106235,Nippon India Large Cap  Fund- Growth Plan -Growth Option,INF204K01562,34.1484,31-Jan-2018
118634,NIPPON INDIA LARGE CAP FUND - DIRECT Plan - IDCW Option,INF204K01XG7,22.0744,31-Jan-2018
118633,Nippon India Large Cap Fund - Direct Plan Growth Plan - Bonus Option,INF204K01D30,35.6854,31-Jan-2018
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,INF204K01XI3,35.6854,31-Jan-2018
106236,NIPPON INDIA LARGE CAP FUND - IDCW Option,INF204K01539,17.5511,31-Jan-2018
106240,Nippon India Large Cap Fund- Growth Plan Bonus Option,INF204K01554,34.1484,31-Jan-2018
106238,Nippon India Large Cap Fund-Institutional Plan Growth Plan Bonus Option,INF204K01513,35.2478,31-Jan-2018
138311,PGIM India Large Cap Fund - BONUS OPTION,INF223J01895,22.6,31-Jan-2018
138314,PGIM India Large Cap Fund - Direct Plan - Bonus,INF223J01MM0,23.76,31-Jan-2018
138313,PGIM India Large Cap Fund - Direct Plan - Dividend,INF663L01GS2,23.11,31-Jan-2018
138312,PGIM India Large Cap Fund - Direct Plan - Growth,INF663L01GR4,178.4,31-Jan-2018
138307,PGIM India Large Cap Fund - Dividend,INF663L01GU8,19.83,31-Jan-2018
138308,PGIM India Large Cap Fund - Growth,INF663L01GW4,167.73,31-Jan-2018
138310,PGIM India Large Cap Fund Wealth Plan - Growth Option,INF223J01267,35.06,31-Jan-2018
138309,PGIM India Large Cap Fund Wealth Plan -Dividend Option,INF223J01242,14.72,31-Jan-2018
119585,SBI Blue Chip Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200K01QV8,26.6450,31-Jan-2018
103616,SBI Blue Chip Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200K01164,22.3265,31-Jan-2018
119598,SBI BLUE CHIP FUND-DIRECT PLAN -GROWTH,INF200K01QX4,41.0463,31-Jan-2018
103504,SBI BLUE CHIP FUND-REGULAR PLAN GROWTH,INF200K01180,39.2322,31-Jan-2018
119160,Tata Large Cap Fund -Direct Plan Growth Option,INF277K01QZ7,234.4069,31-Jan-2018
100475,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,220.1547,31-Jan-2018
119159,Tata Large Cap Fund- Direct Plan - Payout of IDCW Option,INF277K01QX2,57.5645,31-Jan-2018
102036,Tata Large Cap Fund- Regular Plan - Payout of IDCW Option,INF277K01EG3,52.2889,31-Jan-2018
118870,Taurus Largecap Equity Fund - Direct Plan - Growth,INF044D01BX3,79.20,31-Jan-2018
118871,Taurus Largecap Equity Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option,INF044D01BY1,34.93,31-Jan-2018
101209,Taurus Largecap Equity Fund - Regular Plan - Growth,INF044D01773,76.01,31-Jan-2018
108403,Taurus Largecap Equity Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option,INF044D01740,33.29,31-Jan-2018
141248,Union Largecap Fund - Direct Plan - Growth Option,INF582M01CU7,10.94,31-Jan-2018
141249,Union Largecap Fund - Direct Plan - IDCW Option,INF582M01CV5,10.94,31-Jan-2018
141247,Union Largecap Fund - Regular Plan - Growth Option,INF582M01CQ5,10.84,31-Jan-2018
141250,Union Largecap Fund - Regular Plan - IDCW Option,INF582M01CR3,10.84,31-Jan-2018
100651,UTI - Master Share-Growth Option,INF789F01976,119.5051,31-Jan-2018
120656,UTI - Master Share-Growth Option - Direct,INF789F01US8,122.6889,31-Jan-2018
120657,UTI Mastershare Unit Scheme - Direct Plan - IDCW,INF789F01UQ2,35.7597,31-Jan-2018
100650,UTI Mastershare Unit Scheme - Regular Plan - IDCW,INF189A01038,34.5795,31-Jan-2018
119436,Aditya Birla Sun Life Equity Advantage Fund - Growth - Direct Plan,INF209K01VH8,455.21,31-Jan-2018
100033,Aditya Birla Sun Life Equity Advantage Fund - Regular Growth,INF209K01165,437.32,31-Jan-2018
119433,Aditya Birla Sun Life Equity Advantage Fund -Direct - IDCW,INF209K01VG0,134.71,31-Jan-2018
100034,Aditya Birla Sun Life Equity Advantage Fund -Regular - IDCW,INF209K01157,106.94,31-Jan-2018
110598,BOI AXA Large & Mid Cap  Equity Fund Regular Plan- Quarterly IDCW,INF761K01116,15.19,31-Jan-2018
119349,BOI AXA Large & Mid Cap Equity Fund Direct  Plan- Quarterly IDCW,INF761K01678,14.59,31-Jan-2018
119300,BOI AXA Large & Mid Cap Equity Fund Direct Plan- Bonus,INF761K01629,21.29,31-Jan-2018
119350,BOI AXA Large & Mid Cap Equity Fund Direct Plan-Growth,INF761K01652,41.15,31-Jan-2018
119346,BOI AXA Large & Mid Cap Equity Fund Direct Plan-Regular IDCW,INF761K01645,17.53,31-Jan-2018
110599,BOI AXA Large & Mid Cap Equity Fund Eco Plan- Growth,INF761K01041,40.78,31-Jan-2018
110601,BOI AXA Large & Mid Cap Equity Fund Eco Plan-Bonus,INF761K01017,40.78,31-Jan-2018
110604,BOI AXA Large & Mid Cap Equity Fund Eco Plan-Quarterly IDCW,INF761K01058,14.37,31-Jan-2018
110608,BOI AXA Large & Mid Cap Equity Fund Eco Plan-Regular IDCW,INF761K01025,17.34,31-Jan-2018
110603,BOI AXA Large & Mid Cap Equity Fund Regular Plan- Growth,INF761K01108,38.91,31-Jan-2018
110607,BOI AXA Large & Mid Cap Equity Fund Regular Plan- Regular IDCW,INF761K01082,15.24,31-Jan-2018
110606,BOI AXA Large & Mid Cap Equity Fund Regular Plan-Bonus,INF761K01074,38.90,31-Jan-2018
118278,CANARA ROBECO EMERGING EQUITIES - DIRECT PLAN - GROWTH OPTION,INF760K01EI4,101.1400,31-Jan-2018
118277,CANARA ROBECO EMERGING EQUITIES - DIRECT PLAN - IDCW (Payout/Reinvestment),INF760K01EG8,65.0600,31-Jan-2018
102920,CANARA ROBECO EMERGING EQUITIES - REGULAR PLAN - GROWTH OPTION,INF760K01167,96.1600,31-Jan-2018
102921,CANARA ROBECO EMERGING EQUITIES - REGULAR PLAN - IDCW (Payout/Reinvestment),INF760K01175,48.0700,31-Jan-2018
119218,DSP Equity Opportunities Fund - Direct Plan - Growth,INF740K01PL6,237.578,31-Jan-2018
119219,DSP Equity Opportunities Fund - Direct Plan - IDCW,INF740K01PM4,56.788,31-Jan-2018
103819,DSP Equity Opportunities Fund-Regular Plan - Growth,INF740K01094,228.647,31-Jan-2018
103820,DSP Equity Opportunities Fund-Regular Plan - IDCW,INF740K01078,29.340,31-Jan-2018
140175,Edelweiss Large & Mid Cap Fund - Direct Plan - Growth Option,INF843K01AL0,33.108,31-Jan-2018
140172,Edelweiss Large & Mid Cap Fund - Regular Plan - Growth Option,INF843K01047,31.499,31-Jan-2018
140174,Edelweiss Large and Mid Cap Fund - Direct Plan - IDCW Option,INF843K01AM8,18.866,31-Jan-2018
140173,Edelweiss Large and Mid Cap Fund - Regular Plan - IDCW Option,INF843K01054,17.938,31-Jan-2018
118510,Franklin India Equity Advantage Fund - Direct - Growth,INF090I01IN1,85.5647,31-Jan-2018
118509,Franklin India Equity Advantage Fund - Direct - IDCW ,INF090I01IL5,20.2765,31-Jan-2018
102883,Franklin India Equity Advantage Fund - Growth Plan,INF090I01205,82.4867,31-Jan-2018
102884,Franklin India Equity Advantage Fund - IDCW ,INF090I01189,19.3977,31-Jan-2018
130496,HDFC Large and Mid Cap Fund - Growth Option,INF179KA1RT1,117.2710,31-Jan-2018
130498,HDFC Large and Mid Cap Fund - Growth Option - Direct Plan,INF179KA1RQ7,118.3270,31-Jan-2018
130497,HDFC Large and Mid Cap Fund - IDCW Option,INF179KA1RU9,24.6170,31-Jan-2018
